source,review_id,user_name,review_title,review_description,review_description_en,rating,thumbs_up,review_date,review_sentiment
App Store,e9f2caff-439e-4618-907b-d31262a8e515,Ramentha,Mantab sekali,"Pelayanan ⭐️⭐️⭐️⭐️⭐️
Fasilitas ⭐️⭐️⭐️⭐️⭐️","Service ⭐️⭐️⭐️⭐️⭐️
Facilities ⭐️⭐️⭐️⭐️⭐️",5,,2023-09-16 6:38:06,Positif
App Store,dde3bc9c-7f62-4351-8f8e-669c995e1f93,akbarwiratama,Nyaman banget! dan super fun,"selalu pilih bobobox kalo lagi urgent banget mau cari tempat istirahat. kebersihannya selalu dijaga, dan pengalaman stay nya gapernah mengecewakan! sukses selalu bobobox🥰","Always choose Bobobox if it's really urgent to find a place to rest. Cleanliness is always maintained, and the stay experience is not disappointing! Success is always Bobobox🥰",4,,2023-09-18 3:17:05,Negatif
App Store,3c6d1344-aabc-40c5-bbdb-a1cc5c06230a,Dimas Setiyawardana,Kuyu,"Beberapa hari kalo main ke malang selau menginap disini,tempatnya nyaman oke lah buat sehari,pelayanan staffnya ramah juga,untuk bookingnya juga tidak susah
Pokonya mantap lahh🥳","A few days if you play to Malang always stay here, the place is comfortable okay for a day, the staff service is friendly too, for the booking is also not difficult
The pokonya is great",5,,2023-09-04 15:21:19,Positif
App Store,723a0c2a-0298-42e0-9379-0cc841bb5991,ndjdbrucb,bobobox paskal,sangat bagus dan nyaman,Very good and comfortable,5,,2023-08-28 3:44:58,Positif
App Store,dd44d758-e288-4c07-9114-c729b1abb082,Prayogo2398,Bobobox Paskal,Thank you 👍👍,Thank you 👍👍,5,,2023-08-24 4:40:28,Positif
App Store,6f48ceb7-0d31-459d-84de-1fd8200479e9,Amir Murtono Bin Nuryadin,Puas Menginap di Bobo Cabin Baturaden,sangat puas dan terlayani dengan baik,very satisfied and well served,5,,2023-08-14 2:49:20,Positif
App Store,b0ae4114-59ca-474f-9d8b-9bc5a0c1903e,Febrianto MP,Bobobox ambasador,Thanks for all sevices and very clean room including toilet,Thanks for all sevices and very clean room include toilet,5,,2023-08-09 5:02:18,Positif
App Store,732a3c12-6d57-4293-9743-bb16e2ee70bc,ZulfnRA,🤩🤩,"First impression very remarkable, bersihh wangi & pelayanan baik","First Impression Very Remarkable, Clean Fragrant & Good Service",5,,2023-08-07 4:56:31,Positif
App Store,7fba7c28-3d70-4b80-ae91-dd1b7fee7ec0,Krisna100298,My fav buat stay,May fav hotel capsule,May Fav Hotel Capsule,5,,2023-07-15 5:36:09,Positif
App Store,201090ab-ab0d-4379-90b0-fc39dcd2cbf7,Krisbulaga,Gokil,Enak si,Delicious Si,5,,2023-07-08 4:07:08,Positif
App Store,242df9f7-9fb2-4bfd-84b6-8afc78817ac8,Nyisnyis,Bobobox Malioboro,Bagus bersih ramah strategis,Good net strategic friendly,5,,2023-06-08 4:54:15,Positif
App Store,0a89d6d9-44d8-4e76-ba23-71547b1ebe6f,Miming aryanti,Bobocabin,Sangat cepat dan mudah diakses🤍,Very fast and easily accessible🤍,5,,2023-06-05 10:20:37,Positif
App Store,8b55f646-27bd-4e11-9a5e-6c7717b0b373,chiras9898,Bobocabin  for 1 night,Aplikasi ini memudahkan semuanya!,This application makes it easy for everything!,5,,2023-05-30 3:53:00,Positif
App Store,10949e5c-ede2-48f6-ad0b-e0dd93bb922c,exs99,review pelayanan,"Tidur di bobocabin menggunakan aplikasi sangat ribet, aplikasi dan pelayanan di bobocabin padusan masih belum bagus. berharap pukul 14:00 dapat checkin tepat waktu , baru boleh checkin pukul 14:40 dengan alasan masih dibersihkan kamarnya.","Sleeping in Bobocabin using a very complicated application, applications and services at Bobocabin Padusan are still not good. Hope at 2:00 pm I can check on time, then you can check at 14:40 on the grounds that his room is still cleaned.",1,,2023-06-04 4:18:36,Negatif
App Store,75cce6d6-a300-4437-b2fa-9f5f0b877a04,Wang mochtar,Bobo cabin ubud safety,"System random untuk kamar, membuat orang mau gak mau harus berjalan naik turun dengan ratusan tangga ke kamar, jika orang punya penyakit jantung, bisa fatal akibatnya jika dipaksa dengan kamar di paling bawah, padahal kamar di bagian atas masih banyak yang kosong.  But overall good service, good view, the food is very so so, lokal warung lebih enak rasanya.","The random system for the room, makes people like it or not to have to walk up and down with hundreds of stairs to the room, if people have heart disease, it can be fatal as a result if forced with a room at the bottom, even though the rooms at the top are still empty. But overall good service, good view, the food is very so so, the local stall is better.",1,,2023-06-03 4:50:46,Negatif
App Store,d7f9b5b2-5d00-4938-9b5c-4fa1346fa87d,Sialmele,harus login tiap abis close app,"tiap abis close app, diminta login ulang terus. tolong diperbaiki","Each after close the app, asked to login continuously. Please fix it",3,,2023-05-31 16:30:49,Netral
App Store,5cf208a5-ebfe-4a9b-b006-8d5cf9d28fb6,T.wardoyo,Review,"Nice place, nice view, good service, good price","Nice place, nice view, good service, good price",5,,2023-05-07 4:43:23,Positif
App Store,5b2bb5ef-ec47-4856-bb5f-3edced5681c3,kessuk,love it,"konsepnya unik dan canggih. akses semua by aps cocok untuk
kaum milenial","The concept is unique and sophisticated. Access all by APS is suitable for
millennials",5,,2023-04-29 5:42:04,Positif
App Store,5e91fd18-e59a-466c-91fb-a47507fd257d,dyahwulan,Puas,Tidak merasa sia2 menyisihkan uang saku utk menginap disini,Do not feel futile to set aside pocket money to stay here,5,,2023-04-23 14:14:02,Positif
App Store,708006ac-584a-40d5-8c4f-9b8ddbdd67af,Donny Harry,Fitur Send Pictures,"Bintang 5 jika tersedia fitur send pictures, overall awesome!","5 Stars If there are Send Pictures features, Overall Awesome!",4,,2023-04-26 2:29:17,Negatif
App Store,c873b83c-ad9b-48b2-9dd1-3072d33b56b8,Leonie Lim,Pleasant stay ever!,First time trying the cabin at Kaldera Toba and gonna say it is SUPERB! The application is super helpful for us especially when we want to order FnB or contacting the host if we need some assistance. Definitely coming back!,First time trying the cabin at caldera toba and gonna say it is superb! The application is super helpful for us especially when we want to order fnb or contact the host if we need some assistance. Definitely Coming Back!,5,,2023-02-26 2:37:36,Positif
App Store,97687c95-0b4c-4175-aed3-d9f710141c95,John2Apple2Seed7,Recommended,"My stay was great! My first impression is the room is clean, and doesn’t feel claustrophobic even though it’s a capsule hotel. Also the rate is relatively cheap, so I recommend to stay in one.","My stay was great! My First Impression is the room is clean, and doesn'T feel claustrophobic even though it's a capsule hotel. Also the rate is relatively cheap, so i recommend to stay in one.",5,,2023-02-19 4:58:51,Positif
App Store,4cead935-2907-4169-adc8-b0f9dad322e3,Suranahu,Perfect for short stay,Nice place,Nice Place,5,,2023-02-04 7:29:03,Positif
App Store,3d4bf206-25fa-49aa-beaa-488b3c2ebe7c,dhuhita nida,View yg jelek,Baru pertama coba. Dan tidak ada keterangan untuk request view saat booking. Akhirnya dpt cabin dengan view paling belakang dan sangat jelek. Fengan harga 800 rb dan view hanya pohon . Sangat kecewa. Sudah lapor ke bagian recepsionis untuk minta ganti cabin walaupun tambah harga saya bersedia tp tidak ada bisa. Dan hanya permintaan maaf yg saya dapatkan. Serta tidak ada kompensasi apapun. Sangat sangat sangat kecewa,"It's the first time to try. And there is no information for request views when booking. Finally, can be cabin with the back and very ugly view. The price is 800 thousand and view only trees. Very disappointed. Already reported to the receptionist section to ask for a change of cabin even though I added the price I was willing but could not. And only the apology I got. And there is no compensation whatsoever. Very Very Disappointed",1,,2023-02-06 5:14:12,Negatif
App Store,1719fb71-a334-4b50-b2e0-0d74e37270a0,mpanjirf,Excellent,Aplikasi jya responsif,Jya responsive application,5,,2023-02-04 4:57:53,Positif
App Store,dd9cc46f-bc77-4210-ab5c-71528aabca16,ariepgk,Bobocabin cikole,Amzing dan recomended kalau yg bosan dengan keramaian di tengah kota,Amzing and recommended if those who are bored with the crowd in the middle of the city,5,,2023-01-24 11:36:41,Positif
App Store,ae932107-20f7-41f5-afa0-d5410343ed16,giojes.id,Fast and easy,"So far i didnt have bad experience with the app. Tidak pernah crashed, cepet, gampang. Designnya lucu, ga norak. Interfacenya enak. Good job bobobox.","So far I didnt have bad experience with the app. Never crashed, fast, easy. The design is funny, not tacky. The interface is delicious. Good Job Bobobox.",5,,2023-01-04 15:50:15,Positif
App Store,38204ae2-c3d2-49c4-a4a1-29ecf57c0b54,UliSim,Bobocabin Cikole Bandung,Overall semua cukup baik. Namun masi kurang tempat semacam common room ato cafe/resto tempat tamu bs duduk makan dan barbeque ato sekedar ngopi selain di cabin. Krn saat musim hujan susah utk duduk depan cabin ato barbeque. Canopy di cabin juga tidak ada jadi sepatu dan sendal basah diluar cabin. Kebersihan kamar dan toilet musti selalu diperhatikan krn sering ada insect masuk. Buggy car juga cuman 1 jadi susah utk menjangkau kamar krn jauh lokasi parkir dan cabin. Dengan bawa barang cukup berat jalannya.,Overall everything is quite good. But still lacking a place of kind of common room or a cafe/restaurant where the guest can sit and barbecue or just coffee besides being cabin. Because during the rainy season it is difficult to sit in front of the cabin or barbecue. Canopy in the cabin also does not exist so shoes and wet sandals outside the cabin. Cleanliness of the room and toilets must always be considered because there is often an incoming insect. Buggy Car is also only 1 so it's hard to reach the room because the location of parking and cabin is far away. With a heavy enough item.,4,,2023-01-22 4:39:04,Negatif
App Store,798ebafb-108c-42ce-b98a-cd4f5bb5e5d1,Buogh,Review bobobox kota tua sky double,"Pelayanannya ramah dan cepet juga tapi sprei sama sarung bantalnya kotor dan ga kedap suara jadi kalo mau ngobrol harus pelan”, klo pilih yang sky juga jgn banyak gerak takut ganggu yg bawah, suara dari luar kedengeran banget berisik, sisanya ac bluetooth dan wc bagus semua","The service is friendly and fast too, but the bed linen and the pillow are dirty and not soundproof so if you want to chat, you have to be slow "", if you choose the sky too, don't move a lot of fear of disturbing the bottom, the sound from the outside is very noisy, the rest AC Bluetooth and the toilet are all good",3,,2023-01-11 6:54:33,Netral
App Store,aca88e9e-8356-4aa7-996f-96c246560941,Airelinnaa,Solo Traveling,Paling cocok untuk solo traveler.,Most suitable for solo traveler.,5,,2022-12-27 6:29:31,Positif
App Store,66b43004-3fd0-4112-a773-064e85654ae2,Forbirds,Cannot refund and reschedule,"This app cannot refund and reschedule. This already included in TnC. But even other 3 or 2 star hotel can have this feature, even manually.

In my opinion, this is just full of lazyness and drain more money in this case. You try to decrease more application development / improvement by decreasing hotel standard feature.

Why not adding more worst? Just add in TnC, and voila, you can even gain more benefit while selling more room.
For example: if people didn’t check-in on the first day, his / her booking on the following day will void and no refund.","This App Cannot Refund and Reschedule. This Already included in TNC. But even other or 2 star hotels can have this feature, even manually.

In my opinion, this is just full of lazyness and drain more money in this case. You try to decrease more application development / improvement by decreasing hotel standard feature.

Why not add more tors? Just add in tnc, and voila, you can even gain more benefits while selling more room.
For Example: If People Didn't Check-in on the First Day, His / Her Booking on The Following Day Will Void and No Refund.",1,,2023-01-01 1:39:28,Negatif
App Store,a87fdf3c-4333-4018-b992-522058658dc1,Ronny Creator,Best Signature,The Best All ✌️,The best all ✌️,5,,2022-12-09 4:00:45,Positif
App Store,b588b623-aef8-4307-8dfc-bf36c7a33809,LILY LIM,facilities and good host,facilities and good host,Facilities and Good Host,5,,2022-12-04 3:21:27,Positif
App Store,073a35ef-b5f1-422b-8ceb-5da32aa22a23,adittttttttt,Keren,Enjoyy,Enjoyy,5,,2022-11-27 5:35:45,Positif
App Store,c80a4b5b-67ab-4571-8eee-ad59127d421f,Ardian Top Big16cm,great capsul hotel,thanks and very comfort service,thanks and very comfort service,5,,2022-11-19 5:46:07,Positif
App Store,9543e66a-391e-4317-a21c-4879f6011c8c,eraldh,Informasi kurang mengenai covid-19,Tolong perjelas lagi mengenai peraturan hotel. Jangan merugikan customer karena pemberitahuan informasi yang kurang. Berikan opsi refund/change date apabila ada customer yg terkait tidak sesuai dengan peraturan hotel,Please clarify again regarding hotel regulations. Do not harm the customer because of lack of information notification. Give the Refund/Change Date option if there are customers who are related not in accordance with hotel regulations,1,,2022-11-21 12:03:53,Negatif
App Store,e0da2293-63b0-4e3d-8493-bc0892bf38f0,scshahn,Useful apps,Very usefull apps when u stay here,Very useful apps when u stay here,5,,2022-11-18 5:19:26,Positif
App Store,3d5c4191-4dcd-4ebd-9057-ab3f0154bd2c,Riska Raudhatul,single,tempatnya nyaman banget,The place is very comfortable,5,,2022-11-13 1:16:14,Positif
App Store,fb648480-edc7-45f4-9f2e-a600fb380bc8,cceeeli,Enakeun nyaman 👌🏻👌🏻,"Enakeun pokona mah ngga sarumpek karna aku kebagian di bawah. Showernya cukup bersih ada sabun+shampo dan hairdryer juga,  kalo bagian toiletnya mah mayan agak kuning sih. Tapi jujur kalo mau staycation yg murah dan cozy mending ke bobobox aja. Next time mau kesini lagi bareng suami 😊","Delicious pokona is not sarilek because I got below. The shower is quite clean, there is soap+shampoo and hairdryer too, if the toilet part is a bit yellow. But honestly if you want a cheap staycation and cozy to just Bobobox. Next time I want to come here again with your husband 😊",5,,2022-11-07 2:15:01,Positif
App Store,cea51573-fd29-4061-a8be-a73eec780edc,tamu pertama kali kecewa!,Perbaikan pelayanan,Baru pertama kali ke bobobox lngsung dpt pelayanan yg kurang sopan dan terlalu jutek  nginap 1 malam baru 3 jam udh cek out karna udh males sama pelayanannya . Tolong bobobox. Kalo mempekerjakan orang di ajarkan pelayanan ke tamu yg bagus,"This is the first time to go to Bobobox, I can get a service that is not polite and too dirty to stay 1 night just 3 hours already check out because it's already lazy with the service. Bobobox, please. If you employ people, teach services to good guests",2,,2022-11-11 2:29:33,Negatif
App Store,416873cf-5486-4001-86fc-20740c9afdb5,nnrnia,Nginep nyaman,Rekomendasi bgt 🥰🥰🥰🥰🥰,BGT recommendations 🥰🥰🥰🥰🥰,5,,2022-11-04 4:36:55,Positif
App Store,e676967c-6852-4ccd-9775-c506be8b0433,angspakskoks,AWESOME,"Tempat nya asik, seru","The place is cool, exciting",5,,2022-10-25 4:57:45,Positif
App Store,cbad9a53-4438-4fcd-b9c6-db5cb9e2a1a8,resakrna,nyaman bgt gamau pulaang😭😭😭,❤️,❤️,5,,2022-10-17 3:52:32,Positif
App Store,53221263-cc42-4550-9a91-e3a453b79c29,shallynovriana,Shall,"Udah puluhan kali nginep disini sejak 2021, tp makin kesini makin kesana harganya dan fasilitasnya. Skrg harga naik tp tidak ada peningkatan, malah skrg ga disediakan mineral water dan pasta gigi di pod, shampoo dan sabun skrg jadi satu, pernah terkunci di kamar mandi pod kota tua krn kuncinya los, nginep 2 hari tp ga ada housekeeping yg nawarin ganti handuk atau beberes 😶","Already dozens of times stayed here since 2021, but the more here the more price and the facilities. Now the price goes up but there is no increase, even now there is no mineral water and toothpaste in the pod, shampoo and soap now, it was locked in the bathroom of the old city pod because the key was losed, staying 2 days but there was no housekeeping or a lot of 😶",3,,2022-10-20 1:57:36,Netral
App Store,71ab545f-d77d-48da-b5c3-00d67e62657c,Joni Artaa,Room,Good experience to enjoy different kind of stay while you are being on vacation. Thank you,Good Experience to Enjoy Different Kind of Stay While You Are being on Vacation. Thank you,5,,2022-10-16 5:02:25,Positif
App Store,909a7387-86f6-4cbc-8933-25bb341d9509,bima canggah,Guest,Nyaman bersih next time kesini lg,Comfortable clean next time here again,5,,2022-10-16 3:06:54,Positif
App Store,fb979cd2-3a29-495d-ae76-94c6ec20ae06,DenMook,Best place,"Guys, believe me this is Nice place & whether","Guys, Believe me this is nice place & whether",5,,2022-10-06 4:12:05,Positif
App Store,3d6837d7-7d43-4f92-8b9c-5ff93e00b196,EHIIMS,Review tinggal 1 malam,"Smua bagus….pelayanannya bagus, kebersihan bagus…cuma kurang….kalau jam 9 pagi keatas, didalam cabin ud pengapp + panas, tdk bisa request posisi kamar, posisi parkiran ke cabin lmyn jauh (pas bgt hujan)","Everything is good .... the service is good, good cleanliness ... only lacking .... if 9 am and above, in the cabin UD Pengapp + hot, can't request the position of the room, the parking position to the cabin lmyn is far (right when it rains)",4,,2022-10-16 3:02:47,Negatif
App Store,b4b6e4b8-6bf9-4d04-aa6d-7a29da46fd10,ko ifan,Toilet,"1.Toilet sharing sangat tidak di jaga kebersihannya
2.harusnya kalau toilet sharing dekat dengan cabinya
3.jumlah toilet sharing terbatas
4.charge foto prewed biasanya kalau dihotel lain kalau buka room itu sudah free kalau di bobocabin bayar lagi","1. Toilet sharing is very unnoticed
2. Synsable if the toilet sharing is close to the chili
3. The amount of toilet sharing is limited
4. Charge prewed photos usually when the hotel is opened if you open the room it is free if in Bobocabin pay again",1,,2022-10-09 4:10:24,Negatif
App Store,dcb3048e-4b2c-4577-927e-70a752e3a71a,Xiu Len,Camping with families at Bobocabin Cikole,"First time was great, but on our second time we noticed the place already needed maintenance. Perhaps due to facts that it’s fully-booked while it’s rainy season when the weather is more humid.","First time was great, but on our second time we noticed the place Already Needed Maintenance. Perhaps due to fact to fact that it's fully-booked while it's rainy season when the weather is more humid.",4,,2022-10-08 16:04:29,Negatif
App Store,0b40d7da-e6b6-4baa-884b-03c128d02ec2,mhpbb,Review bobo cabin rancaupas,Keren bagus canggih cocok sekali untuk stay cation asri banget. Tapi sayang saat hujan bebeeapa kali tombo kunci dan lapu on off sendiri dan kalau hp terhubung je blootooth bobocabin mudah erir. Bt thats ok !,Cool good sophisticated is perfect for a very beautiful stay cation. But unfortunately when it rains some times the key to the key and lapu on off by yourself and if the cellphone is connected to Je Blootooth Bobocabin is easy to err. Bt that ok!,4,,2022-10-07 5:10:11,Negatif
App Store,944458ea-a72a-4a4c-91b5-9dde855290dd,kadek doni,Cabin14,Thank you for everything more experienced for me see you next time,Thank you for everything more experiences for me see you next time,5,,2022-09-28 3:35:27,Positif
App Store,c45a6b86-437c-4a44-b10a-937ec8815662,bobocabingunungmas,overprice overrated,2x3 room size woth 4* hotel price,2x3 Room Size Woth 4* Hotel Price,1,,2022-09-29 9:20:45,Negatif
App Store,6ab30ba6-b69b-4742-868c-cc1a06128f8a,Jovina Nikita,Fasilitas,"Semua fasilitas dan aminitiesnya worth it kecuali speakernya aja yang ngak bisa connect ke Iphone 🥲, tolong untuk di upgrade agar bisa ke iphone juga yaa","All the facilities and aminities are worth it except the speakers who can't connect to the iPhone 🥲, please upgrade to be able to go to the iPhone too",5,,2022-09-22 4:44:16,Positif
App Store,d31435f3-12ac-48a5-a1ff-51910e1876a6,eri wahyu setya ningrum,Bobocabin,"Paling rekomended, next kesini lagi","Most recommended, next here again",5,,2022-09-19 4:25:24,Positif
App Store,a2131ff5-6745-4058-861e-42f0f53ae809,orandalembbx,Bobobox Kece,"Hotelnya unik, lucu, pas di share ke IG banyak temen yang pengen coba juga. Memang cocok untuk anak muda sepertinya..","The hotel is unique, funny, when shared with IG many friends who want to try too. It is suitable for young people like ..",5,,2022-09-08 23:49:38,Positif
App Store,8d3f4bd9-475e-4ef8-9e26-9faab9546c5a,jennydvjasakzjsj,Error,Saya tidak bisa melakukan login malah muncul SQLSTATE too many connections,I can't log in instead of SQLState too many connections,2,,2022-09-19 2:20:50,Negatif
App Store,875c44b7-9140-464a-b4f8-5d2ca9c88228,gilang ramdhani putra,Bobobox keren,Bobobox hotel nyaman banget tempatnya cocok banget untuk saya yg suka jalan jalan..,Bobobox Hotel is very comfortable place to be suitable for me who likes to take a walk ..,5,,2022-09-07 2:29:48,Positif
App Store,8d45259c-6ba7-4ecf-9cc5-5370eea9767a,khabibi Dayat,Bagus,"Tempatnya nyaman, bersih & wangi.","The place is comfortable, clean & fragrant.",5,,2022-09-04 0:51:10,Positif
App Store,3b0ddbd5-422f-485f-a12a-8b2cb1fe7904,RyukenXavierGaming,Terima Kasih,Di bobobox seru bangettt 3 bulan lalu(april) aku ke bobocabin cikole seru banget semangat terus,In Bobobox really exciting 3 months ago (April) I went to Bobocabin Cikole very exciting,5,,2022-07-31 2:32:00,Positif
App Store,cfbd2590-2ed6-496d-b7b1-4230cee17ef2,czcaxacdajwfjqfujcdsjoqiwg,So bad,"Pernah sekali nyoba dibobox, nyoba pesen lewat apk bayarnya pake mbangking ehh pas udh nyampe tempat tp datanya gaada. Mau ga mau uang sy hangus, disuruh refund sama cs nya tp sampe skrg uang sy ga balik balik","Once tried to be bobox, tried to order through the apk paid using mbangking ehh when it arrived at the place but the data wasn't there. I don't want to want money to be scorched, told to refund with the CS but until now I don't go back",1,,2022-08-18 14:16:38,Negatif
App Store,d60382e1-9066-4f92-8680-360a316f15e2,aguengs,Pengatur kecerahan,Kok sekarang di apk ga ada panel untuk mengatur kecerahan. Dulu pertama kali coba Bobobox yang di Jakarta perasaan ada pengaturan kecerahan deh,"How come now there is no panel in the APK to adjust the brightness. The first time I tried Bobobox in Jakarta, there was a brightness setting",3,,2022-07-22 15:37:55,Netral
App Store,dcc29fb9-52fa-4637-9b80-fdd2a4924103,Septirishytn,Review Bobobox Paskal Bandung,"Seneng bgt akhirnya kesampean bisa nyobain nginep di Bobobox waktu liburan ke Bandung, dengan harga yg terjangkau, fasilitasnya oke banget sih, aplikasinya juga oke bisa dengerin musik meskipun lewat iOS pokoknya keren deh Bobobox mah, next time pengen cobain Bobocabin😍👍","I am very happy to finally be able to try staying at Bobobox during vacation to Bandung, with an affordable price, the facilities are really good, the application is also okay to listen to music even though through iOS, it's cool, Bobobox mah, next time I want to try Bobocabin😍👍",5,,2022-07-06 8:20:19,Positif
App Store,be42dc77-6d25-4661-bd60-424db5a67566,erplovillas,Great Experience!,"Bobobox Kebayoran kereen. Staff nya ramah. Semua udah serba mandiri (check in, check out) tempat bersih dan bagus.","Bobobox Kebayoran Kereen. The staff is friendly. Everything is independent (check in, check out) a clean and good place.",5,,2022-07-03 2:00:40,Positif
App Store,e1c8b929-65f8-4b21-8c1a-120dd09d2d7d,idhila swari,Tidak berhak pilih cabin,"Lumayan sey, hanya sayangnya dpt cabin yg terasnya berhadapan dgn org lain, ndk bs pilih sesuai dengan keinginan, pdhal sengaja dtg paling awal, ingin pilih spt yg di share di tiktok, krn sy agak risih keluar cabin ada orang lain, jdnya liburan tanpa healing😭😭 smoga next system diperbarui agar lbh nyaman, spt venue2 lainnya.","Pretty good, just unfortunately can be a core cabin face to face with other people, ndk can choose according to the wishes, even intentionally with the earliest, want to choose like the shared in Tiktok, because I'm a bit uncomfortable out of the cabin there is someone else, so it's a vacation without healing &I, hopefully the next system is updated so that it is more comfortable, like other venues.",2,,2022-07-04 11:24:31,Negatif
App Store,29fe42b3-3ebd-4193-b01f-69c21422e48b,Rojer1928,Translit,"Bersih,wangi,esthetic good lah semua pokonye","Clean, fragrant, esthetic good is all pokonye",5,,2022-06-30 14:55:35,Positif
App Store,f20521c0-aaeb-4960-9241-59d5273d54fa,untuk bobocabin kintamani,Bobocabin Kintamani,Saya Kecewa dapat cabin paling pojok di Bobocabin Kintamani (cabin 22). Pas check in saya request untuk ganti cabin tapi info nya penuh. setelah saya cek keesokan hari ini ternyata ada cabin dengan tipe yang sama kosong. Mohon ketika customer book reservasi kamar disertakan dengan pemilihan nomor cabin.,"I am disappointed to get the most corner cabin in Bobocabin Kintamani (Cabin 22). When I check in I request to replace the cabin but the info is full. After I checked the next day, it turned out that there was a cabin with the same type. Please when the room reservation customer book is included with the selection of cabin numbers.",3,,2022-07-02 3:25:07,Netral
App Store,0cd3646b-9d07-49c9-8ca1-01e4bf955ff8,bad sound on story,Hi tech!,"App yg sangat praktis dan efisien, dan memberikan pengalaman baru untuk tamu✨","Apps are very practical and efficient, and provide new experiences for guests✨",5,,2022-05-17 14:40:31,Positif
App Store,d4a412d3-2488-42eb-a272-4d3ec69feaf4,@DiponG1802,Keluhan,"kami kurang nyaman ga ada fitur reschedule, kirain bobo living bisa 2 orang, ternyata cuman buat 1 orang, teliti sebelum pesan ya.","We are not comfortable there is no reschedule feature, I think Bobo Living can be 2 people, it turns out that only 1 person, thoroughly before ordering.",2,,2022-06-29 3:00:19,Negatif
App Store,f186f249-7189-48a3-95b7-850b54be6720,Dha04,Tidak Profesional,"Baru kali ini ada Hotel yang tidak profesional. CS tidak bisa ditelp, hanya bisa WA. Bagus kalau balas WA nya fast respond. Uang yang dibayar tidak sesuai dengan kamar yang didapat, solusi cuman di refund. Dikiranya Jkt - Puncak jalan 5 menit sampai 🤬🤬","This is the first time there is an unprofessional hotel. CS cannot be called, it can only be WA. It's good if you reply to the fast respond. The money paid is not in accordance with the rooms obtained, the solution is only refunded. He thought jkt - the peak of the road 5 minutes until 🤬🤬",1,,2022-06-25 13:49:52,Negatif
App Store,d054ca15-bce6-4bb5-930d-d6e30db6fee1,EmiPratiwi,Excellent,Kamarnya bagus minimalis dan viewnya bagus.. jadi pengen repeat☺️,The room is good minimalist and the view is good .. so I want to repeat☺️,5,,2022-05-17 6:35:46,Positif
App Store,0826e54c-3809-41d6-9b35-4299c5721d8c,Derby Arya,Aplikasinya keren,"Semua fitur di kamar bisa di akses dari handphone, baru tau ini ada penginapan sekeren dan secanggih Bobobox. Book dari aplikasi juga banyak promonya…","All features in the room can be accessed from mobile phones, just know this there is an inn as cool and as sophisticated as Bobobox. Books from the application are also many promotions ...",5,,2022-05-17 3:46:30,Positif
App Store,06dfff9b-cf32-4514-9d45-f73fb83bf1b0,Raynisya,Best Sleep Experience in Town!,"We can enjoy the short stay with minimum price. Super worth it to have one! The host always provide helps, the clean pods and shared bathrooms 👍🏼","We can enjoy the short stay with minimum price. Super worth it to have one! The host always provide helps, the clean pods and shared bathrooms 👍🏼",5,,2022-05-16 0:13:04,Positif
App Store,bda2db65-4ae6-42eb-b5a6-b27ad1509173,Stormorph,Best local hotel app,"Have room for improvement, especially in reservation. But easily the best local hotel app in Indonesia.","Have room for improvement, especially in reservation. But Easily The Best Local Hotel App In Indonesia.",5,,2022-05-14 16:21:24,Positif
App Store,e86dd384-36ed-4518-874f-051c41870aaa,jihanblh,Good,Easy to use! 👌🏻👌🏻👌🏻,Easy to use! 👌🏻👌🏻👌🏻,5,,2022-05-13 16:11:58,Positif
App Store,fc0eae13-6dc4-483e-809e-e98910a946c9,noopeek,Recommended Accommodation,Really affordable price! Prime location and make easier to traveling! Suitable for everyone find a capsules hotel with good services and clean accommodation 🫶,Really affordable price! Prime Location and Make Easier to Traveling! Suitable for everyone find a capsules hotel with good services and clean accommodation 🫶,5,,2022-05-13 13:50:59,Positif
App Store,9adc6255-ee1a-46aa-bb38-cbd8463981ae,kutarock,Akomodasi dengan mengenalkan teknologi canggih,"Kita bisa mencoba merubah warna lampu, smartglass dan mendengarkan lagu lewat Bpad dan bahkan bisa di coba melalui aplikasi di HP. Sangat unik dan belum ada ditempat lain 👍","We can try to change the color of the lights, smartglass and listen to songs through BPAD and can even be tried through applications on cellphones. Very unique and not in other places 👍",5,,2022-05-13 3:49:14,Positif
App Store,e9d2869d-2e35-4c8b-ab41-cb4eba4d4469,figogallesto,Mantap,"Mantap apk sangat berguna sekali, semua fitur bisa didapat dari sinii","Great apk is very useful, all features can be obtained from here",5,,2022-05-12 16:07:17,Positif
App Store,8a8685de-563f-495b-98ff-88a8221c240c,RYSI46,Ulsan,Hotel modern dengan pelayanan terbaik,Modern Hotels with the Best Services,5,,2022-05-12 2:13:52,Positif
App Store,1ff46785-f17f-4be5-835f-becf74d93399,praditya swastikha ardhy,the best hotel capsule,the best hotel capsule for the jorney,the best hotel capsule for the jorney,5,,2022-05-11 11:45:17,Positif
App Store,5b28db52-63d9-4df1-ab9e-5faa4c5452bf,Thisiswidya,Capsule Hotels,Hotel kapsul satusatunya yg paling the best dipusat kota Solo!!❤️,The most the best capsule hotel is the best in the center of the city of Solo !! ❤️,5,,2022-05-11 7:43:14,Positif
App Store,9ee2fc1e-77c5-4b53-b99a-36282f4a14ff,firmanmz,Report cok,Udh di cancel knp duit check nya gk kembali dan gk ada respon sama sekali,"Already in the cancel, why the money check is not back and there is no response at all",1,,2022-05-11 4:51:25,Negatif
