nps_score,checkin_date,checkout_date,created_at,source,order_id,hotel_name,pod_type,nps_review,nps_review_en,score_classification,hotel_type,preprocessed_review_en,Sentiment,Compound Score
10,2023-06-08 23:00:00,2023-06-09 23:00:00,2023-06-10 4:11:52,iOS,1.0331686193216908e+16,Bobocabin Ubud,Deluxe Cabin Hot Tub,"sangat recommended, staff dan service baikk","Very Recommended, Staff and Service Good",Positif,Bobocabin,recommend staff servic good,Positive,0.6597
10,2023-06-08 23:00:00,2023-06-09 23:00:00,2023-06-10 4:09:21,iOS,1.0231686236666376e+16,Bobocabin Kintamani ,Deluxe Cabin Hot Tub,Very nice hot tub. Amazing cabin. Very modern. Comfortable even for a City person.,Very nice hot tub. Amazing cabin. Very modern. Comfortable even for a City person.,Positif,Bobocabin,nice hot tub amaz cabin modern comfort even citi person,Positive,0.6486
9,2023-06-09 0:00:00,2023-06-10 0:00:00,2023-06-10 3:58:26,Android,1.0271686133598556e+16,Bobocabin Padusan,Executive Cabin,Saya menikmati pemandangan tempat saya biasa camping fengan fasilitas lebih modern dan nyaman,I enjoy the view where I usually camping fengan more modern and comfortable facilities,Positif,Bobocabin,enjoy view usual camp fengan modern comfort facil,Positive,0.6908
10,2023-06-09 0:00:00,2023-06-10 0:00:00,2023-06-10 3:38:50,Android,1.0211686327923872e+16,Bobobox Alun-Alun Malang,Sky Double,ok bgt,ok bgt,Positif,Bobobox,ok bgt,Positive,0.296
7,2023-06-09 0:00:00,2023-06-10 0:00:00,2023-06-10 3:34:28,iOS,1.017168619290205e+16,Bobocabin Ranca Upas,Standard Cabin,lebih banyak kamar mandi/toilet,more bathrooms/toilets,Positif,Bobocabin,bathroom toilet,Neutral,0.0
8,2023-05-20 0:00:00,2023-05-21 0:00:00,2023-06-10 3:34:11,Android,1.0141684570743708e+16,Bobobox Slamet Riyadi Solo,Sky Double,fasilitas nya cukup bagus tapi pelayanan nya kurang ramah,the facilities are quite good but the service is not friendly,Positif,Bobobox,facil quit good servic friendli,Positive,0.4404
10,2023-06-08 0:00:00,2023-06-10 0:00:00,2023-06-10 3:30:41,iOS,1.035168559619576e+16,Bobocabin Madasari Pangandaran,Deluxe Cabin,Recomended dengan privat beach.,Recommended with private beach.,Positif,Bobocabin,recommend privat beach,Positive,0.3612
10,2023-06-08 23:00:00,2023-06-09 23:00:00,2023-06-10 2:55:15,iOS,1.023168362040196e+16,Bobocabin Kintamani ,Deluxe Cabin,SUPER KEREN PENGALAMANNYA! Pemandangannya bagus banget. Service lengkap dan cepat. Thank you.,Super cool experience! The view is really good. Complete and fast service. Thank you.,Positif,Bobocabin,super cool experi view realli good complet fast servic thank,Positive,0.891
10,2023-06-08 23:00:00,2023-06-09 23:00:00,2023-06-10 2:54:15,iOS,1.0231683620255916e+16,Bobocabin Kintamani ,Deluxe Cabin Hot Tub,"Service keren! Semua yang kita request bisa disediakan dan dengan cepat! Pemandangannya bukan kaleng kaleng, JUARA BANGETTTTTTT!!! Thank you ya for this super great experience!","Cool Service! Everything we request can be provided and quickly! The view is not a can, champion really !!! Thank you for this super great experience!",Positif,Bobocabin,cool servic everyth request provid quickli view champion realli thank super great experi,Positive,0.9493
10,2023-06-09 0:00:00,2023-06-10 0:00:00,2023-06-10 2:44:20,iOS,1.009168634467842e+16,Bobobox Kota Lama,Earth Double,Good,Good,Positif,Bobobox,good,Positive,0.4404
10,2023-06-09 0:00:00,2023-06-10 0:00:00,2023-06-10 2:43:06,iOS,1.0171685279897882e+16,Bobocabin Ranca Upas,Deluxe Cabin ,Good place,Good place,Positif,Bobocabin,good place,Positive,0.4404
8,2023-06-09 0:00:00,2023-06-10 0:00:00,2023-06-10 1:01:18,Android,1.0191685543252648e+16,Bobocabin Cikole,Deluxe Cabin,Good place,Good place,Positif,Bobocabin,good place,Positive,0.4404
10,2023-06-09 0:00:00,2023-06-10 0:00:00,2023-06-10 0:27:46,Android,1.0331681481898112e+16,Bobocabin Ubud,Deluxe Cabin,"Everything was nice, thanks","Everything was nice, thanks",Positif,Bobocabin,everyth nice thank,Positive,0.6486
8,2023-05-28 0:00:00,2023-05-29 0:00:00,2023-06-09 23:40:54,Android,1.0261685249180324e+16,Bobocabin Baturraden,Deluxe Cabin,"Only need to check the quality of the Wifi connection since to open the room door has to open the Barcode from the Bob's Application and we faced couples of trouble to open the room due to network/wifi connection is too weak and had to walk down to front desk and walk up again, it was hectic and definitely not comfortable. Thank you","Only need to check the quality of the Wifi connection since to open the room door has to open the Barcode from the Bob's Application and we faced couples of trouble to open the room due to network/wifi connection is too weak and had to walk down to front desk and walk up again, it was hectic and definitely not comfortable. Thank you",Positif,Bobocabin,need check qualiti wifi connect sinc open room door open barcod bob applic face coupl troubl open room due network wifi connect weak walk front desk walk hectic definit comfort thank,Positive,0.2732
10,2023-05-17 0:00:00,2023-05-18 0:00:00,2023-06-09 22:24:34,iOS,1.000168428680656e+16,Bobobox Paskal,Earth Double,enjoy,enjoy,Positif,Bobobox,enjoy,Positive,0.4939
10,2023-06-08 0:00:00,2023-06-09 0:00:00,2023-06-09 15:42:16,iOS,1.0241686071924652e+16,Bobocabin Puncak Gunung Mas,Deluxe Cabin,"sesuai pesaanan minta kamar view gunung langsung dikasih, liburan yg seru dibobocabin bisa memanjakan mata. makasih bobocabin","In accordance with the message asking for a mountain view room immediately given, the exciting vacation in the dibobocabin can spoil the eyes. Thanks Bobocabin",Positif,Bobocabin,accord messag ask mountain view room immedi given excit vacat dibobocabin spoil eye thank bobocabin,Positive,0.3612
10,2023-06-08 0:00:00,2023-06-09 0:00:00,2023-06-09 15:17:14,Android,1.018168621482118e+16,Bobobox Mega Bekasi,Sky Single,Oke,Boundary,Positif,Bobobox,boundari,Neutral,0.0
10,2023-05-12 0:00:00,2023-05-13 0:00:00,2023-06-09 13:57:20,Android,1.0071683736769926e+16,Bobobox Alun-Alun Bandung,Sky Double,Happy,Happy,Positif,Bobobox,happi,Neutral,0.0
10,2023-06-08 0:00:00,2023-06-09 0:00:00,2023-06-09 13:20:10,iOS,1.012168618784648e+16,Bobobox Juanda Jakarta,Sky Single,Good,Good,Positif,Bobobox,good,Positive,0.4404
10,2023-05-16 0:00:00,2023-05-17 0:00:00,2023-06-09 12:20:09,Android,1.0271683794478536e+16,Bobocabin Padusan,Deluxe Cabin,Good,Good,Positif,Bobocabin,good,Positive,0.4404
10,2023-05-27 0:00:00,2023-05-28 0:00:00,2023-06-09 12:11:50,iOS,1.0111685166652802e+16,Bobobox Tanah Abang,Earth Double,Mntp,Mnsep,Positif,Bobobox,mnsep,Neutral,0.0
10,2023-06-08 0:00:00,2023-06-09 0:00:00,2023-06-09 12:03:06,Android,1.0221686197540522e+16,Bobobox ITC Kuningan,Sky Single,"Service at the reception desk to customers is very helpful, easy to understand and friendly. The mushalla facilities are very clean and comfortable. Clean restrooms. Highly recommended for a quiet and comfortable stay","Service at the reception desk to customers is very helpful, easy to understand and friendly. The mushalla facilities are very clean and comfortable. Clean restrooms. Highly recommended for a quiet and comfortable stay",Positif,Bobobox,servic recept desk custom help easi understand friendli mushalla facil clean comfort clean restroom highli recommend quiet comfort stay,Positive,0.9274
8,2023-06-08 0:00:00,2023-06-09 0:00:00,2023-06-09 11:21:50,iOS,1.024168619647849e+16,Bobocabin Puncak Gunung Mas,Deluxe Cabin,"Matras terlalu keras for me, harusnya ada matras protector yah supaya bisa more comfy","The mattress is too hard for me, there should be a protector mattress so that it can be more comfy",Positif,Bobocabin,mattress hard protector mattress comfi,Negative,-0.1027
10,2023-06-04 0:00:00,2023-06-09 0:00:00,2023-06-09 10:29:54,Android,1.0221685873226406e+16,Bobobox ITC Kuningan,Sky Double,Enjoyed my stay but experienced power failure a few times.,Enjoyed my stay but experienced power failure a few times.,Positif,Bobobox,enjoy stay experienc power failur time,Positive,0.4939
8,2023-05-13 0:00:00,2023-05-14 0:00:00,2023-06-09 10:28:34,Android,1.0241682562596986e+16,Bobocabin Puncak Gunung Mas,Deluxe Cabin,Kurang nyaman karena banyak sela sela pintu dan cendela yang terbuka sehingga memungkinkan sekali serangga masuk ke dalam cabin,Less comfortable because there are many between the doors and the window that is open so that it allows the insects to enter the cabin,Positif,Bobocabin,less comfort mani door window open allow insect enter cabin,Positive,0.4779
7,2023-05-31 0:00:00,2023-06-01 0:00:00,2023-06-09 7:53:17,Android,1.0041685555133188e+16,Bobobox Pancoran,Sky Double,Toilet banyak yg gabisa dikunci sad,Many toilets can not be locked sad,Positif,Bobobox,mani toilet lock sad,Negative,-0.4767
9,2023-05-26 0:00:00,2023-05-27 0:00:00,2023-06-09 7:52:59,Android,1.0041685117988764e+16,Bobobox Pancoran,Sky Double,"Toiletnya banyak yang gabisa di kunci, tolong di benerin dong","Many toilets can not be listed, please correct it",Positif,Bobobox,mani toilet list pleas correct,Neutral,0.0
9,2023-06-04 0:00:00,2023-06-09 0:00:00,2023-06-09 7:06:27,Android,1.0221685873226406e+16,Bobobox ITC Kuningan,Sky Double,Having quality time and enjoy my working days in Bobobox.. Thanks..,Having quality time and enjoy my working days in Bobobox.. Thanks..,Positif,Bobobox,qualiti time enjoy work day bobobox thank,Positive,0.6908
10,2023-06-07 0:00:00,2023-06-08 0:00:00,2023-06-09 7:05:00,iOS,1.0241686133106516e+16,Bobocabin Puncak Gunung Mas,Deluxe Cabin,sayangnya ga ada braekfast nya,unfortunately there is no braekfast,Positif,Bobocabin,unfortun braekfast,Neutral,0.0
10,2023-06-06 0:00:00,2023-06-09 0:00:00,2023-06-09 6:33:59,Android,1.0121686034567334e+16,Bobobox Juanda Jakarta,Earth Double,"For the third time i'm staying here, overall the facilities are good, but it'll be better if the longstay packages (especially for the guest who wants to stay 3 or 5 nights),  available for everyday, even on the weekend, not only on weekdays. Thank you.","For the third time i'm staying here, overall the facilities are good, but it'll be better if the longstay packages (especially for the guest who wants to stay 3 or 5 nights),  available for everyday, even on the weekend, not only on weekdays. Thank you.",Positif,Bobobox,third time stay overal facil good better longstay packag especi guest want stay night avail everyday even weekend weekday thank,Positive,0.8225
10,2023-06-06 0:00:00,2023-06-09 0:00:00,2023-06-09 5:56:24,iOS,1.0031686020190676e+16,Bobobox Dago,Earth Double,Sangat memuaskan nginep di bobobox Dago diantara 4cabang di bandung pelayanan terbauk bobobox Dago (: ,Very satisfying to stay in Bobobox Dago among the 4caps in Bandung Bobobox Dago's best service (::,Positif,Bobobox,satisfi stay bobobox dago among cap bandung bobobox dago best servic,Positive,0.6369
10,2023-06-07 0:00:00,2023-06-09 0:00:00,2023-06-09 5:49:19,Android,1.00616856853451e+16,Bobobox Kebayoran Baru,Earth Double,nice,nice,Positif,Bobobox,nice,Positive,0.4215
10,2023-06-08 0:00:00,2023-06-09 0:00:00,2023-06-09 5:37:23,Android,1.0201685783844936e+16,Bobocabin Signature Toba,Deluxe Cabin,Fun camping..,Fun camping..,Positif,Bobocabin,fun camp,Positive,0.5106
10,2023-06-08 0:00:00,2023-06-09 0:00:00,2023-06-09 5:35:00,Android,1.0241686213586224e+16,Bobocabin Puncak Gunung Mas,Deluxe Cabin,Nice,Nice,Positif,Bobocabin,nice,Positive,0.4215
10,2023-06-08 0:00:00,2023-06-09 0:00:00,2023-06-09 5:10:49,Android,1.0041686211686924e+16,Bobobox Pancoran,Earth Double,Good,Good,Positif,Bobobox,good,Positive,0.4404
10,2023-06-08 0:00:00,2023-06-09 0:00:00,2023-06-09 4:57:33,Android,1.024168609351647e+16,Bobocabin Puncak Gunung Mas,Deluxe Cabin,Good,Good,Positif,Bobocabin,good,Positive,0.4404
8,2023-06-08 0:00:00,2023-06-09 0:00:00,2023-06-09 4:54:33,Android,1.0121686195503186e+16,Bobobox Juanda Jakarta,Earth Double,"Aku mau ngasih saran Kak, di comunal space kalau bisa ditaro lap untuk mengelap meja atau mengelap perabotannya Kak, thank youu","I want to give advice sis, on the comunal space if you can put a lap to wipe the table or wipe the furniture sis, thank you",Positif,Bobobox,want give advic si comun space put lap wipe tabl wipe furnitur si thank,Positive,0.4215
8,2023-06-08 0:00:00,2023-06-09 0:00:00,2023-06-09 4:49:34,iOS,1.0091686201456118e+16,Bobobox Kota Lama,Earth Double,There a bugs in my room ,There a bugs in my room ,Positif,Bobobox,bug room,Neutral,0.0
10,2023-06-01 0:00:00,2023-06-02 0:00:00,2023-06-09 4:47:43,Android,1.008168559914332e+16,Bobobox Kota Tua,Sky Double,Mantap,Stable,Positif,Bobobox,stabl,Neutral,0.0
10,2023-06-08 0:00:00,2023-06-09 0:00:00,2023-06-09 4:40:35,Android,1.0031686221297328e+16,Bobobox Dago,Earth Double,"one of the best Bobobox in Bandung, good services.","one of the best Bobobox in Bandung, good services.",Positif,Bobobox,one best bobobox bandung good servic,Positive,0.7964
10,2023-06-08 0:00:00,2023-06-09 0:00:00,2023-06-09 4:39:39,iOS,1.0221686198995268e+16,Bobobox ITC Kuningan,Sky Double,Ok,Ok,Positif,Bobobox,ok,Positive,0.296
10,2023-06-08 0:00:00,2023-06-09 0:00:00,2023-06-09 4:38:56,iOS,1.013168591578628e+16,Bobobox Malioboro,Earth Single,The communal room is super cool!,The communal room is super cool!,Positif,Bobobox,commun room super cool,Positive,0.7351
10,2023-06-08 0:00:00,2023-06-09 0:00:00,2023-06-09 4:13:48,Android,1.0081686161696556e+16,Bobobox Kota Tua,Earth Double,"Kamar bersih wangi, pelayanan ramah","Clean Room Fragrant, Friendly Service",Positif,Bobobox,clean room fragrant friendli servic,Positive,0.4019
10,2023-06-08 0:00:00,2023-06-09 0:00:00,2023-06-09 4:08:09,Android,1.0081685963766384e+16,Bobobox Kota Tua,Earth Double,Good,Good,Positif,Bobobox,good,Positive,0.4404
10,2023-06-04 0:00:00,2023-06-05 0:00:00,2023-06-09 3:59:26,Android,1.014168590891542e+16,Bobobox Slamet Riyadi Solo,Sky Single,Good jobs,Good jobs,Positif,Bobobox,good job,Positive,0.4404
10,2023-06-08 0:00:00,2023-06-09 0:00:00,2023-06-09 3:57:57,iOS,1.003168611384959e+16,Bobobox Dago,Earth Double,Enakkk bangett mantapppppp,Really good mantappppppp,Positif,Bobobox,realli good mantappppppp,Positive,0.4404
10,2023-06-07 23:00:00,2023-06-08 23:00:00,2023-06-09 3:37:14,iOS,1.0231686214417932e+16,Bobocabin Kintamani ,Deluxe Cabin,Good place,Good place,Positif,Bobocabin,good place,Positive,0.4404
10,2023-06-07 0:00:00,2023-06-09 0:00:00,2023-06-09 3:19:08,iOS,1.0241685934809188e+16,Bobocabin Puncak Gunung Mas,Executive Cabin,"We had a very good experience here. Our cabin view is very mesmerizing. The service is also amazing, they very helpful and friendly. Definitely will go back here for another vacation.","We had a very good experience here. Our cabin view is very mesmerizing. The service is also amazing, they very helpful and friendly. Definitely will go back here for another vacation.",Positif,Bobocabin,good experi cabin view mesmer servic also amaz help friendli definit go back anoth vacat,Positive,0.6808
10,2023-06-07 23:00:00,2023-06-08 23:00:00,2023-06-09 3:12:56,iOS,1.0231686158437568e+16,Bobocabin Kintamani ,Deluxe Cabin,Nice,Nice,Positif,Bobocabin,nice,Positive,0.4215
7,2023-06-08 0:00:00,2023-06-09 0:00:00,2023-06-09 2:49:30,Android,1.0241686220849904e+16,Bobocabin Puncak Gunung Mas,Deluxe Cabin,Muncul beberapa kecoa,Some cockroaches appeared,Positif,Bobocabin,cockroach appear,Neutral,0.0
10,2023-06-07 23:00:00,2023-06-08 23:00:00,2023-06-09 2:34:45,iOS,1.0231686125841696e+16,Bobocabin Kintamani ,Deluxe Cabin Hot Tub,Good glamping stay experience,Good glamping stay experience,Positif,Bobocabin,good glamp stay experi,Positive,0.4404
10,2023-06-08 0:00:00,2023-06-09 0:00:00,2023-06-09 2:34:38,iOS,1.035168614386334e+16,Bobocabin Madasari Pangandaran,Deluxe Cabin,sangat puas nyaman sekali,Very satisfied comfortable,Positif,Bobocabin,satisfi comfort,Positive,0.3612
10,2023-05-24 0:00:00,2023-05-26 0:00:00,2023-06-09 2:13:38,Android,1.0031684899274396e+16,Bobobox Dago,Earth Double,Great,Great,Positif,Bobobox,great,Positive,0.6249
10,2023-06-06 0:00:00,2023-06-09 0:00:00,2023-06-09 1:24:17,Android,1.0121685939643704e+16,Bobobox Juanda Jakarta,Earth Single,"Room inkl. Bathroom was very clean, Staff was friendly, Hostel was in a very good location, access was easy","Room inkl. Bathroom was very clean, Staff was friendly, Hostel was in a very good location, access was easy",Positif,Bobobox,room inkl bathroom clean staff friendli hostel good locat access easi,Positive,0.6808
9,2023-06-08 0:00:00,2023-06-09 0:00:00,2023-06-09 1:24:00,iOS,1.0091685600902144e+16,Bobobox Kota Lama,Earth Single,"very clean, prime location, need to improve for breakfast option","very clean, prime location, need to improve for breakfast option",Positif,Bobobox,clean prime locat need improv breakfast option,Positive,0.4019
10,2023-06-07 0:00:00,2023-06-09 0:00:00,2023-06-09 0:55:19,iOS,1.0081685985980778e+16,Bobobox Kota Tua,Earth Double,nyaman,comfortable,Positif,Bobobox,comfort,Positive,0.3612
5,2023-06-08 0:00:00,2023-06-09 0:00:00,2023-06-09 0:40:04,iOS,1.0241681076252526e+16,Bobocabin Puncak Gunung Mas,Executive Cabin,I wasted two hours of my time because the air conditioning unit was out of order,I wasted two hours of my time because the air conditioning unit was out of order,Netral,Bobocabin,wast two hour time air condit unit order,Neutral,0.0
10,2023-06-08 0:00:00,2023-06-09 0:00:00,2023-06-09 0:30:09,Android,1.0061686193692672e+16,Bobobox Kebayoran Baru,Sky Single,It was nice. But please automated volume down for introduction check in after 10 pm. Sometimes it was intupt my sleep because the sound of introduction when people check in,It was nice. But please automated volume down for introduction check in after 10 pm. Sometimes it was intupt my sleep because the sound of introduction when people check in,Positif,Bobobox,nice pleas autom volum introduct check pm sometim intupt sleep sound introduct peopl check,Positive,0.4215
8,2023-05-30 0:00:00,2023-05-31 0:00:00,2023-06-08 23:15:45,iOS,1.0171682741929358e+16,Bobocabin Ranca Upas,Standard Cabin,Dapur kotor,Dirty kitchen,Positif,Bobocabin,dirti kitchen,Neutral,0.0
